ID_PRODUTO;DATA_INICIO;DATA_FIM;PRECO
61;2020-07-01;2020-08-01;815.21
62;2020-07-01;2020-08-01;82.49
63;2020-07-01;2020-08-01;2737.52
64;2020-07-01;2020-08-01;47.54
65;2020-07-01;2020-08-01;273.74
66;2020-07-01;2020-08-01;243.8
67;2020-07-01;2020-08-01;110.33
68;2020-07-01;2020-08-01;218.15
69;2020-07-01;2020-08-01;95.17
70;2020-07-01;2020-08-01;80.5
71;2020-07-01;2020-08-01;384.43
72;2020-07-01;2020-08-01;249.5
73;2020-07-01;2020-08-01;327.28
74;2020-07-01;2020-08-01;314.76
75;2020-07-01;2020-08-01;167.6
76;2020-07-01;2020-08-01;156.14
77;2020-07-01;2020-08-01;381.58
78;2020-07-01;2020-08-01;243.92
79;2020-07-01;2020-08-01;135.53
80;2020-07-01;2020-08-01;191.2
81;2020-07-01;2020-08-01;2887.5
82;2020-07-01;2020-08-01;81.64
83;2020-07-01;2020-08-01;343.89
84;2020-07-01;2020-08-01;593.37
85;2020-07-01;2020-08-01;122.99
86;2020-07-01;2020-08-01;1398.08
87;2020-07-01;2020-08-01;250.05
88;2020-07-01;2020-08-01;502.73
89;2020-07-01;2020-08-01;127.05
90;2020-07-01;2020-08-01;97.77
91;2020-07-01;2020-08-01;776.45
92;2020-07-01;2020-08-01;152.92
93;2020-07-01;2020-08-01;109.22
94;2020-07-01;2020-08-01;127.51
95;2020-07-01;2020-08-01;164.78
96;2020-07-01;2020-08-01;124.39
97;2020-07-01;2020-08-01;786.69
98;2020-07-01;2020-08-01;85.97
99;2020-07-01;2020-08-01;46.92
100;2020-07-01;2020-08-01;37.76
101;2020-07-01;2020-08-01;155.21
102;2020-07-01;2020-08-01;194.47
103;2020-07-01;2020-08-01;334.02
104;2020-07-01;2020-08-01;539.13
105;2020-07-01;2020-08-01;75.75
1;2020-08-01;2020-09-01;2168.17
2;2020-08-01;2020-09-01;382.49
3;2020-08-01;2020-09-01;5074.59
4;2020-08-01;2020-09-01;1222.43
5;2020-08-01;2020-09-01;429.95
6;2020-08-01;2020-09-01;713.25
7;2020-08-01;2020-09-01;3289.23
8;2020-08-01;2020-09-01;262.81
9;2020-08-01;2020-09-01;48.72
10;2020-08-01;2020-09-01;185.95
11;2020-08-01;2020-09-01;66.92
12;2020-08-01;2020-09-01;4056.63
13;2020-08-01;2020-09-01;1943.72
14;2020-08-01;2020-09-01;2278.37
15;2020-08-01;2020-09-01;3026.34
16;2020-08-01;2020-09-01;264.33
17;2020-08-01;2020-09-01;1623.93
18;2020-08-01;2020-09-01;516.68
19;2020-08-01;2020-09-01;653.8
20;2020-08-01;2020-09-01;3461.41
21;2020-08-01;2020-09-01;135.95
22;2020-08-01;2020-09-01;159.26
23;2020-08-01;2020-09-01;113.95
24;2020-08-01;2020-09-01;231.34
25;2020-08-01;2020-09-01;752.15
26;2020-08-01;2020-09-01;444.1
27;2020-08-01;2020-09-01;890.27
28;2020-08-01;2020-09-01;185.92
29;2020-08-01;2020-09-01;122.48
30;2020-08-01;2020-09-01;206.21
31;2020-08-01;2020-09-01;91.74
32;2020-08-01;2020-09-01;317.59
33;2020-08-01;2020-09-01;401.72
34;2020-08-01;2020-09-01;192.88
35;2020-08-01;2020-09-01;256.72
36;2020-08-01;2020-09-01;293.88
37;2020-08-01;2020-09-01;92.44
38;2020-08-01;2020-09-01;906.86
39;2020-08-01;2020-09-01;112.15
40;2020-08-01;2020-09-01;98.47
41;2020-08-01;2020-09-01;1539.71
42;2020-08-01;2020-09-01;3454.57
43;2020-08-01;2020-09-01;286.68
44;2020-08-01;2020-09-01;372.24
45;2020-08-01;2020-09-01;202.02
46;2020-08-01;2020-09-01;1303.72
47;2020-08-01;2020-09-01;271.58
48;2020-08-01;2020-09-01;104.3
49;2020-08-01;2020-09-01;143.59
50;2020-08-01;2020-09-01;1263.95
51;2020-08-01;2020-09-01;159.03
52;2020-08-01;2020-09-01;703.86
53;2020-08-01;2020-09-01;125.38
54;2020-08-01;2020-09-01;152.87
55;2020-08-01;2020-09-01;87.74
56;2020-08-01;2020-09-01;693.98
57;2020-08-01;2020-09-01;401.41
58;2020-08-01;2020-09-01;143.02
59;2020-08-01;2020-09-01;195.94
60;2020-08-01;2020-09-01;189.81
61;2020-08-01;2020-09-01;828.63
62;2020-08-01;2020-09-01;81.1
63;2020-08-01;2020-09-01;2930.76
64;2020-08-01;2020-09-01;48.49
65;2020-08-01;2020-09-01;312.34
66;2020-08-01;2020-09-01;239.91
67;2020-08-01;2020-09-01;114.92
68;2020-08-01;2020-09-01;215.97
69;2020-08-01;2020-09-01;85.47
70;2020-08-01;2020-09-01;80.15
71;2020-08-01;2020-09-01;371.77
72;2020-08-01;2020-09-01;260.65
73;2020-08-01;2020-09-01;270.55
74;2020-08-01;2020-09-01;278.94
75;2020-08-01;2020-09-01;177.63
76;2020-08-01;2020-09-01;146.42
77;2020-08-01;2020-09-01;400.55
78;2020-08-01;2020-09-01;237.61
79;2020-08-01;2020-09-01;134.59
80;2020-08-01;2020-09-01;178.23
81;2020-08-01;2020-09-01;2815.97
82;2020-08-01;2020-09-01;77.14
83;2020-08-01;2020-09-01;350.17
84;2020-08-01;2020-09-01;536.82
85;2020-08-01;2020-09-01;114.35
86;2020-08-01;2020-09-01;1577.46
87;2020-08-01;2020-09-01;268.43
88;2020-08-01;2020-09-01;543.39
89;2020-08-01;2020-09-01;128.37
90;2020-08-01;2020-09-01;108.31
91;2020-08-01;2020-09-01;799.67
92;2020-08-01;2020-09-01;164.15
93;2020-08-01;2020-09-01;107.68
94;2020-08-01;2020-09-01;118.49
95;2020-08-01;2020-09-01;145.44
96;2020-08-01;2020-09-01;129.78
97;2020-08-01;2020-09-01;769.92
98;2020-08-01;2020-09-01;98.49
99;2020-08-01;2020-09-01;46.47
100;2020-08-01;2020-09-01;43.05
101;2020-08-01;2020-09-01;146.57
102;2020-08-01;2020-09-01;187.09
103;2020-08-01;2020-09-01;330.99
104;2020-08-01;2020-09-01;541.66
105;2020-08-01;2020-09-01;67.54
1;2020-09-01;2020-10-01;2069.85
2;2020-09-01;2020-10-01;350.05
3;2020-09-01;2020-10-01;5000.74
4;2020-09-01;2020-10-01;1214.46
5;2020-09-01;2020-10-01;421.24
6;2020-09-01;2020-10-01;592.39
7;2020-09-01;2020-10-01;3347.86
8;2020-09-01;2020-10-01;257.69
9;2020-09-01;2020-10-01;46.69
10;2020-09-01;2020-10-01;213.94
11;2020-09-01;2020-10-01;70.38
12;2020-09-01;2020-10-01;4461.94
13;2020-09-01;2020-10-01;1889.86
14;2020-09-01;2020-10-01;2305.3
15;2020-09-01;2020-10-01;3018.15
16;2020-09-01;2020-10-01;236.2
17;2020-09-01;2020-10-01;1879.42
18;2020-09-01;2020-10-01;498.77
19;2020-09-01;2020-10-01;676.48
20;2020-09-01;2020-10-01;3762.19
21;2020-09-01;2020-10-01;151.86
22;2020-09-01;2020-10-01;142.16
23;2020-09-01;2020-10-01;110.95
24;2020-09-01;2020-10-01;239.28
25;2020-09-01;2020-10-01;830.26
26;2020-09-01;2020-10-01;431.11
27;2020-09-01;2020-10-01;899.71
28;2020-09-01;2020-10-01;162.4
29;2020-09-01;2020-10-01;137.86
30;2020-09-01;2020-10-01;184.34
31;2020-09-01;2020-10-01;100.06
32;2020-09-01;2020-10-01;302.57
33;2020-09-01;2020-10-01;379.25
34;2020-09-01;2020-10-01;179.55
35;2020-09-01;2020-10-01;289.82
36;2020-09-01;2020-10-01;299.32
37;2020-09-01;2020-10-01;103.17
38;2020-09-01;2020-10-01;1057.81
39;2020-09-01;2020-10-01;115.46
40;2020-09-01;2020-10-01;107.17
41;2020-09-01;2020-10-01;1622.78
42;2020-09-01;2020-10-01;2951.49
43;2020-09-01;2020-10-01;314.85
44;2020-09-01;2020-10-01;329.07
45;2020-09-01;2020-10-01;186.64
46;2020-09-01;2020-10-01;1218.14
47;2020-09-01;2020-10-01;245.0
48;2020-09-01;2020-10-01;106.92
49;2020-09-01;2020-10-01;163.78
50;2020-09-01;2020-10-01;1258.74
51;2020-09-01;2020-10-01;150.22
52;2020-09-01;2020-10-01;734.63
53;2020-09-01;2020-10-01;121.8
54;2020-09-01;2020-10-01;140.72
55;2020-09-01;2020-10-01;75.93
56;2020-09-01;2020-10-01;657.81
57;2020-09-01;2020-10-01;411.87
58;2020-09-01;2020-10-01;158.37
59;2020-09-01;2020-10-01;190.15
60;2020-09-01;2020-10-01;196.6
61;2020-09-01;2020-10-01;877.33
62;2020-09-01;2020-10-01;81.34
63;2020-09-01;2020-10-01;2705.76
64;2020-09-01;2020-10-01;51.02
65;2020-09-01;2020-10-01;281.94
66;2020-09-01;2020-10-01;256.7
67;2020-09-01;2020-10-01;114.68
68;2020-09-01;2020-10-01;188.34
69;2020-09-01;2020-10-01;89.59
70;2020-09-01;2020-10-01;85.48
71;2020-09-01;2020-10-01;328.22
72;2020-09-01;2020-10-01;271.96
73;2020-09-01;2020-10-01;320.72
74;2020-09-01;2020-10-01;286.92
75;2020-09-01;2020-10-01;166.35
76;2020-09-01;2020-10-01;159.48
77;2020-09-01;2020-10-01;376.33
78;2020-09-01;2020-10-01;271.62
79;2020-09-01;2020-10-01;129.59
80;2020-09-01;2020-10-01;168.46
81;2020-09-01;2020-10-01;2656.72
82;2020-09-01;2020-10-01;77.88
83;2020-09-01;2020-10-01;318.66
84;2020-09-01;2020-10-01;530.86
85;2020-09-01;2020-10-01;131.06
86;2020-09-01;2020-10-01;1620.78
87;2020-09-01;2020-10-01;227.31
88;2020-09-01;2020-10-01;500.11
89;2020-09-01;2020-10-01;126.08
90;2020-09-01;2020-10-01;96.0
91;2020-09-01;2020-10-01;822.47
92;2020-09-01;2020-10-01;144.65
93;2020-09-01;2020-10-01;104.62
94;2020-09-01;2020-10-01;112.4
95;2020-09-01;2020-10-01;158.86
96;2020-09-01;2020-10-01;130.61
97;2020-09-01;2020-10-01;770.04
98;2020-09-01;2020-10-01;81.9
99;2020-09-01;2020-10-01;47.35
100;2020-09-01;2020-10-01;42.59
101;2020-09-01;2020-10-01;146.24
102;2020-09-01;2020-10-01;186.31
103;2020-09-01;2020-10-01;352.75
104;2020-09-01;2020-10-01;459.32
105;2020-09-01;2020-10-01;69.43
1;2020-10-01;2020-11-01;2316.18
2;2020-10-01;2020-11-01;349.7
3;2020-10-01;2020-11-01;4835.93
4;2020-10-01;2020-11-01;1258.59
5;2020-10-01;2020-11-01;434.13
6;2020-10-01;2020-11-01;589.03
7;2020-10-01;2020-11-01;3133.94
8;2020-10-01;2020-11-01;259.93
9;2020-10-01;2020-11-01;53.94
10;2020-10-01;2020-11-01;212.56
11;2020-10-01;2020-11-01;68.8
12;2020-10-01;2020-11-01;4480.84
13;2020-10-01;2020-11-01;1765.45
14;2020-10-01;2020-11-01;2049.32
15;2020-10-01;2020-11-01;3156.86
16;2020-10-01;2020-11-01;230.44
17;2020-10-01;2020-11-01;1790.29
18;2020-10-01;2020-11-01;509.57
19;2020-10-01;2020-11-01;751.4
20;2020-10-01;2020-11-01;3710.05
21;2020-10-01;2020-11-01;154.72
22;2020-10-01;2020-11-01;139.25
23;2020-10-01;2020-11-01;127.78
24;2020-10-01;2020-11-01;241.05
25;2020-10-01;2020-11-01;810.48
26;2020-10-01;2020-11-01;418.69
27;2020-10-01;2020-11-01;785.63
28;2020-10-01;2020-11-01;195.15
29;2020-10-01;2020-11-01;132.04
30;2020-10-01;2020-11-01;206.89
31;2020-10-01;2020-11-01;102.58
32;2020-10-01;2020-11-01;299.33
33;2020-10-01;2020-11-01;401.1
34;2020-10-01;2020-11-01;179.48
35;2020-10-01;2020-11-01;293.27
36;2020-10-01;2020-11-01;309.27
37;2020-10-01;2020-11-01;93.82
38;2020-10-01;2020-11-01;1054.34
39;2020-10-01;2020-11-01;115.92
40;2020-10-01;2020-11-01;98.47
41;2020-10-01;2020-11-01;1398.25
42;2020-10-01;2020-11-01;3431.11
43;2020-10-01;2020-11-01;301.58
44;2020-10-01;2020-11-01;324.61
45;2020-10-01;2020-11-01;219.21
46;2020-10-01;2020-11-01;1107.97
47;2020-10-01;2020-11-01;246.82
48;2020-10-01;2020-11-01;104.23
49;2020-10-01;2020-11-01;162.43
50;2020-10-01;2020-11-01;1123.07
51;2020-10-01;2020-11-01;140.42
52;2020-10-01;2020-11-01;742.85
53;2020-10-01;2020-11-01;124.68
54;2020-10-01;2020-11-01;158.45
55;2020-10-01;2020-11-01;74.9
56;2020-10-01;2020-11-01;681.06
57;2020-10-01;2020-11-01;399.33
58;2020-10-01;2020-11-01;151.36
59;2020-10-01;2020-11-01;187.87
60;2020-10-01;2020-11-01;180.94
61;2020-10-01;2020-11-01;805.19
62;2020-10-01;2020-11-01;83.82
63;2020-10-01;2020-11-01;2655.89
64;2020-10-01;2020-11-01;47.94
65;2020-10-01;2020-11-01;328.43
66;2020-10-01;2020-11-01;274.15
67;2020-10-01;2020-11-01;110.17
68;2020-10-01;2020-11-01;205.99
69;2020-10-01;2020-11-01;84.47
70;2020-10-01;2020-11-01;77.54
71;2020-10-01;2020-11-01;344.83
72;2020-10-01;2020-11-01;238.28
73;2020-10-01;2020-11-01;271.44
74;2020-10-01;2020-11-01;292.18
75;2020-10-01;2020-11-01;173.52
76;2020-10-01;2020-11-01;136.02
77;2020-10-01;2020-11-01;361.77
78;2020-10-01;2020-11-01;250.36
79;2020-10-01;2020-11-01;124.57
80;2020-10-01;2020-11-01;182.54
81;2020-10-01;2020-11-01;2862.86
82;2020-10-01;2020-11-01;74.52
83;2020-10-01;2020-11-01;348.96
84;2020-10-01;2020-11-01;508.64
85;2020-10-01;2020-11-01;126.82
86;2020-10-01;2020-11-01;1480.06
87;2020-10-01;2020-11-01;245.63
88;2020-10-01;2020-11-01;523.64
89;2020-10-01;2020-11-01;130.38
90;2020-10-01;2020-11-01;103.05
91;2020-10-01;2020-11-01;867.78
92;2020-10-01;2020-11-01;142.79
93;2020-10-01;2020-11-01;102.43
94;2020-10-01;2020-11-01;108.51
95;2020-10-01;2020-11-01;146.51
96;2020-10-01;2020-11-01;129.93
97;2020-10-01;2020-11-01;732.92
98;2020-10-01;2020-11-01;86.59
99;2020-10-01;2020-11-01;49.98
100;2020-10-01;2020-11-01;43.32
101;2020-10-01;2020-11-01;156.18
102;2020-10-01;2020-11-01;178.19
103;2020-10-01;2020-11-01;351.37
104;2020-10-01;2020-11-01;479.02
105;2020-10-01;2020-11-01;68.71
1;2020-11-01;2020-12-01;2107.28
2;2020-11-01;2020-12-01;315.02
3;2020-11-01;2020-12-01;4962.01
4;2020-11-01;2020-12-01;1121.76
5;2020-11-01;2020-12-01;418.59
6;2020-11-01;2020-12-01;648.46
7;2020-11-01;2020-12-01;3067.41
8;2020-11-01;2020-12-01;271.82
9;2020-11-01;2020-12-01;48.68
10;2020-11-01;2020-12-01;196.75
11;2020-11-01;2020-12-01;69.99
12;2020-11-01;2020-12-01;4589.2
13;2020-11-01;2020-12-01;1627.29
14;2020-11-01;2020-12-01;2123.29
15;2020-11-01;2020-12-01;2733.36
16;2020-11-01;2020-12-01;268.08
17;2020-11-01;2020-12-01;1894.69
18;2020-11-01;2020-12-01;513.69
19;2020-11-01;2020-12-01;742.73
20;2020-11-01;2020-12-01;3586.18
21;2020-11-01;2020-12-01;152.03
22;2020-11-01;2020-12-01;146.54
23;2020-11-01;2020-12-01;123.25
24;2020-11-01;2020-12-01;227.01
25;2020-11-01;2020-12-01;873.72
26;2020-11-01;2020-12-01;442.41
27;2020-11-01;2020-12-01;874.19
28;2020-11-01;2020-12-01;181.66
29;2020-11-01;2020-12-01;123.16
30;2020-11-01;2020-12-01;196.26
31;2020-11-01;2020-12-01;92.77
32;2020-11-01;2020-12-01;272.25
33;2020-11-01;2020-12-01;435.33
34;2020-11-01;2020-12-01;168.77
35;2020-11-01;2020-12-01;271.0
36;2020-11-01;2020-12-01;301.19
37;2020-11-01;2020-12-01;96.83
38;2020-11-01;2020-12-01;1086.76
39;2020-11-01;2020-12-01;105.87
40;2020-11-01;2020-12-01;92.74
41;2020-11-01;2020-12-01;1485.24
42;2020-11-01;2020-12-01;3209.85
43;2020-11-01;2020-12-01;304.53
44;2020-11-01;2020-12-01;318.96
45;2020-11-01;2020-12-01;193.69
46;2020-11-01;2020-12-01;1160.58
47;2020-11-01;2020-12-01;226.64
48;2020-11-01;2020-12-01;109.0
49;2020-11-01;2020-12-01;144.53
50;2020-11-01;2020-12-01;1239.32
51;2020-11-01;2020-12-01;151.6
52;2020-11-01;2020-12-01;675.39
53;2020-11-01;2020-12-01;113.74
54;2020-11-01;2020-12-01;137.91
55;2020-11-01;2020-12-01;72.4
56;2020-11-01;2020-12-01;654.89
57;2020-11-01;2020-12-01;384.88
58;2020-11-01;2020-12-01;155.85
59;2020-11-01;2020-12-01;214.77
60;2020-11-01;2020-12-01;186.78
61;2020-11-01;2020-12-01;775.38
62;2020-11-01;2020-12-01;80.24
63;2020-11-01;2020-12-01;2734.82
64;2020-11-01;2020-12-01;51.67
65;2020-11-01;2020-12-01;311.38
66;2020-11-01;2020-12-01;231.56
67;2020-11-01;2020-12-01;113.94
68;2020-11-01;2020-12-01;189.56
69;2020-11-01;2020-12-01;93.15
70;2020-11-01;2020-12-01;87.19
71;2020-11-01;2020-12-01;342.14
72;2020-11-01;2020-12-01;230.02
73;2020-11-01;2020-12-01;288.18
74;2020-11-01;2020-12-01;318.4
75;2020-11-01;2020-12-01;177.35
76;2020-11-01;2020-12-01;160.18
77;2020-11-01;2020-12-01;387.77
78;2020-11-01;2020-12-01;230.09
79;2020-11-01;2020-12-01;134.24
80;2020-11-01;2020-12-01;169.73
81;2020-11-01;2020-12-01;2961.74
82;2020-11-01;2020-12-01;74.31
83;2020-11-01;2020-12-01;316.36
84;2020-11-01;2020-12-01;591.64
85;2020-11-01;2020-12-01;121.46
86;2020-11-01;2020-12-01;1629.07
87;2020-11-01;2020-12-01;250.07
88;2020-11-01;2020-12-01;471.81
89;2020-11-01;2020-12-01;123.36
90;2020-11-01;2020-12-01;109.13
91;2020-11-01;2020-12-01;867.33
92;2020-11-01;2020-12-01;163.07
93;2020-11-01;2020-12-01;91.79
94;2020-11-01;2020-12-01;124.86
95;2020-11-01;2020-12-01;144.25
96;2020-11-01;2020-12-01;122.18
97;2020-11-01;2020-12-01;700.62
98;2020-11-01;2020-12-01;84.69
99;2020-11-01;2020-12-01;51.55
100;2020-11-01;2020-12-01;39.98
101;2020-11-01;2020-12-01;140.17
102;2020-11-01;2020-12-01;172.69
103;2020-11-01;2020-12-01;318.64
104;2020-11-01;2020-12-01;507.58
105;2020-11-01;2020-12-01;72.95
1;2020-12-01;2021-01-01;2269.22
2;2020-12-01;2021-01-01;378.14
3;2020-12-01;2021-01-01;5084.52
4;2020-12-01;2021-01-01;1106.7
5;2020-12-01;2021-01-01;387.34
6;2020-12-01;2021-01-01;667.7
7;2020-12-01;2021-01-01;3363.93
8;2020-12-01;2021-01-01;232.87
9;2020-12-01;2021-01-01;54.65
10;2020-12-01;2021-01-01;195.12
11;2020-12-01;2021-01-01;74.56
12;2020-12-01;2021-01-01;4721.1
13;2020-12-01;2021-01-01;1689.53
14;2020-12-01;2021-01-01;2255.56
15;2020-12-01;2021-01-01;3116.24
16;2020-12-01;2021-01-01;240.04
17;2020-12-01;2021-01-01;1822.17
18;2020-12-01;2021-01-01;547.12
19;2020-12-01;2021-01-01;701.53
20;2020-12-01;2021-01-01;3167.51
21;2020-12-01;2021-01-01;144.33
22;2020-12-01;2021-01-01;136.46
23;2020-12-01;2021-01-01;114.94
24;2020-12-01;2021-01-01;238.06
25;2020-12-01;2021-01-01;869.76
26;2020-12-01;2021-01-01;411.85
27;2020-12-01;2021-01-01;910.2
28;2020-12-01;2021-01-01;178.81
29;2020-12-01;2021-01-01;124.49
30;2020-12-01;2021-01-01;191.28
31;2020-12-01;2021-01-01;104.28
32;2020-12-01;2021-01-01;307.99
33;2020-12-01;2021-01-01;424.16
34;2020-12-01;2021-01-01;174.51
35;2020-12-01;2021-01-01;266.66
36;2020-12-01;2021-01-01;278.92
37;2020-12-01;2021-01-01;106.18
38;2020-12-01;2021-01-01;1036.45
39;2020-12-01;2021-01-01;116.95
40;2020-12-01;2021-01-01;101.74
41;2020-12-01;2021-01-01;1576.52
42;2020-12-01;2021-01-01;3349.92
43;2020-12-01;2021-01-01;294.21
44;2020-12-01;2021-01-01;326.37
45;2020-12-01;2021-01-01;211.19
46;2020-12-01;2021-01-01;1257.51
47;2020-12-01;2021-01-01;225.03
48;2020-12-01;2021-01-01;90.72
49;2020-12-01;2021-01-01;139.91
50;2020-12-01;2021-01-01;1255.14
51;2020-12-01;2021-01-01;140.23
52;2020-12-01;2021-01-01;737.73
53;2020-12-01;2021-01-01;129.58
54;2020-12-01;2021-01-01;157.51
55;2020-12-01;2021-01-01;75.9
56;2020-12-01;2021-01-01;682.51
57;2020-12-01;2021-01-01;407.2
58;2020-12-01;2021-01-01;145.2
59;2020-12-01;2021-01-01;185.87
60;2020-12-01;2021-01-01;162.91
61;2020-12-01;2021-01-01;839.16
62;2020-12-01;2021-01-01;78.47
63;2020-12-01;2021-01-01;2696.04
64;2020-12-01;2021-01-01;54.95
65;2020-12-01;2021-01-01;301.66
66;2020-12-01;2021-01-01;241.56
67;2020-12-01;2021-01-01;110.28
68;2020-12-01;2021-01-01;203.9
69;2020-12-01;2021-01-01;85.75
70;2020-12-01;2021-01-01;83.94
71;2020-12-01;2021-01-01;352.8
72;2020-12-01;2021-01-01;259.09
73;2020-12-01;2021-01-01;291.98
74;2020-12-01;2021-01-01;303.52
75;2020-12-01;2021-01-01;196.61
76;2020-12-01;2021-01-01;139.52
77;2020-12-01;2021-01-01;373.12
78;2020-12-01;2021-01-01;267.04
79;2020-12-01;2021-01-01;133.41
80;2020-12-01;2021-01-01;188.07
81;2020-12-01;2021-01-01;3013.47
82;2020-12-01;2021-01-01;82.76
83;2020-12-01;2021-01-01;327.66
84;2020-12-01;2021-01-01;583.3
85;2020-12-01;2021-01-01;120.47
86;2020-12-01;2021-01-01;1603.27
87;2020-12-01;2021-01-01;227.52
88;2020-12-01;2021-01-01;497.01
89;2020-12-01;2021-01-01;117.07
90;2020-12-01;2021-01-01;94.54
91;2020-12-01;2021-01-01;810.86
92;2020-12-01;2021-01-01;158.99
93;2020-12-01;2021-01-01;99.96
94;2020-12-01;2021-01-01;116.56
95;2020-12-01;2021-01-01;145.7
96;2020-12-01;2021-01-01;117.76
97;2020-12-01;2021-01-01;739.49
98;2020-12-01;2021-01-01;81.99
99;2020-12-01;2021-01-01;47.71
100;2020-12-01;2021-01-01;36.73
101;2020-12-01;2021-01-01;151.49
102;2020-12-01;2021-01-01;184.48
103;2020-12-01;2021-01-01;365.61
104;2020-12-01;2021-01-01;468.61
105;2020-12-01;2021-01-01;74.48
1;2021-01-01;2021-02-01;2131.92
2;2021-01-01;2021-02-01;351.21
3;2021-01-01;2021-02-01;4509.23
4;2021-01-01;2021-02-01;1117.25
5;2021-01-01;2021-02-01;391.49
6;2021-01-01;2021-02-01;669.7
7;2021-01-01;2021-02-01;3406.44
8;2021-01-01;2021-02-01;267.33
9;2021-01-01;2021-02-01;52.64
10;2021-01-01;2021-02-01;186.83
11;2021-01-01;2021-02-01;65.03
12;2021-01-01;2021-02-01;4178.4
13;2021-01-01;2021-02-01;1924.66
14;2021-01-01;2021-02-01;2099.26
15;2021-01-01;2021-02-01;3087.88
16;2021-01-01;2021-02-01;253.47
17;2021-01-01;2021-02-01;1747.52
18;2021-01-01;2021-02-01;485.96
19;2021-01-01;2021-02-01;767.06
20;2021-01-01;2021-02-01;3749.89
21;2021-01-01;2021-02-01;155.72
22;2021-01-01;2021-02-01;154.69
23;2021-01-01;2021-02-01;130.16
24;2021-01-01;2021-02-01;249.99
25;2021-01-01;2021-02-01;837.22
26;2021-01-01;2021-02-01;455.95
27;2021-01-01;2021-02-01;899.95
28;2021-01-01;2021-02-01;167.21
29;2021-01-01;2021-02-01;139.89
30;2021-01-01;2021-02-01;181.2
31;2021-01-01;2021-02-01;102.36
32;2021-01-01;2021-02-01;270.79
33;2021-01-01;2021-02-01;371.35
34;2021-01-01;2021-02-01;163.93
35;2021-01-01;2021-02-01;305.4
36;2021-01-01;2021-02-01;318.58
37;2021-01-01;2021-02-01;102.49
38;2021-01-01;2021-02-01;1046.15
39;2021-01-01;2021-02-01;116.31
40;2021-01-01;2021-02-01;102.5
41;2021-01-01;2021-02-01;1404.06
42;2021-01-01;2021-02-01;3271.63
43;2021-01-01;2021-02-01;288.35
44;2021-01-01;2021-02-01;354.7
45;2021-01-01;2021-02-01;181.13
46;2021-01-01;2021-02-01;1131.32
47;2021-01-01;2021-02-01;251.47
48;2021-01-01;2021-02-01;96.8
49;2021-01-01;2021-02-01;159.94
50;2021-01-01;2021-02-01;1198.71
51;2021-01-01;2021-02-01;158.92
52;2021-01-01;2021-02-01;787.4
53;2021-01-01;2021-02-01;113.18
54;2021-01-01;2021-02-01;159.24
55;2021-01-01;2021-02-01;74.12
56;2021-01-01;2021-02-01;740.49
57;2021-01-01;2021-02-01;380.54
58;2021-01-01;2021-02-01;153.17
59;2021-01-01;2021-02-01;217.05
60;2021-01-01;2021-02-01;197.69
61;2021-01-01;2021-02-01;805.7
62;2021-01-01;2021-02-01;74.03
63;2021-01-01;2021-02-01;2931.83
64;2021-01-01;2021-02-01;51.36
65;2021-01-01;2021-02-01;306.98
66;2021-01-01;2021-02-01;264.25
67;2021-01-01;2021-02-01;121.03
68;2021-01-01;2021-02-01;199.74
69;2021-01-01;2021-02-01;97.48
70;2021-01-01;2021-02-01;84.01
71;2021-01-01;2021-02-01;359.67
72;2021-01-01;2021-02-01;252.44
73;2021-01-01;2021-02-01;320.72
74;2021-01-01;2021-02-01;281.91
75;2021-01-01;2021-02-01;173.68
76;2021-01-01;2021-02-01;154.06
77;2021-01-01;2021-02-01;390.37
78;2021-01-01;2021-02-01;270.39
79;2021-01-01;2021-02-01;134.58
80;2021-01-01;2021-02-01;172.45
81;2021-01-01;2021-02-01;2784.46
82;2021-01-01;2021-02-01;80.12
83;2021-01-01;2021-02-01;329.81
84;2021-01-01;2021-02-01;561.39
85;2021-01-01;2021-02-01;115.75
86;2021-01-01;2021-02-01;1475.23
87;2021-01-01;2021-02-01;255.79
88;2021-01-01;2021-02-01;525.87
89;2021-01-01;2021-02-01;117.99
90;2021-01-01;2021-02-01;99.11
91;2021-01-01;2021-02-01;813.14
92;2021-01-01;2021-02-01;141.34
93;2021-01-01;2021-02-01;94.3
94;2021-01-01;2021-02-01;111.71
95;2021-01-01;2021-02-01;138.63
96;2021-01-01;2021-02-01;141.04
97;2021-01-01;2021-02-01;750.23
98;2021-01-01;2021-02-01;93.8
99;2021-01-01;2021-02-01;46.34
100;2021-01-01;2021-02-01;37.19
101;2021-01-01;2021-02-01;158.92
102;2021-01-01;2021-02-01;187.45
103;2021-01-01;2021-02-01;351.63
104;2021-01-01;2021-02-01;504.37
105;2021-01-01;2021-02-01;75.61
1;2021-02-01;2021-03-01;2245.3
2;2021-02-01;2021-03-01;350.7
3;2021-02-01;2021-03-01;4702.42
4;2021-02-01;2021-03-01;1287.1
5;2021-02-01;2021-03-01;432.13
6;2021-02-01;2021-03-01;609.94
7;2021-02-01;2021-03-01;3238.83
8;2021-02-01;2021-03-01;236.12
9;2021-02-01;2021-03-01;51.51
10;2021-02-01;2021-03-01;208.48
11;2021-02-01;2021-03-01;71.44
12;2021-02-01;2021-03-01;4663.95
13;2021-02-01;2021-03-01;1877.1
14;2021-02-01;2021-03-01;2073.24
15;2021-02-01;2021-03-01;2712.64
16;2021-02-01;2021-03-01;234.39
17;2021-02-01;2021-03-01;1955.94
